First Name,Last Name,Email,Professional Phone Number,Matricule,Position,Net Salary,Salary Grade,Contract End Date,Department,Service,Role,Status,Password,Remaining Leave Days,Monthly Leave Allocation,Receive SMS Notifications,Personal Phone Number,Work Start Time,Work End Time,Receive Email Notifications,Alternative Email,Date of Birth
Jaqueline Jenkins,Prof. Abbigail Armstrong V,olen91@hotmail.com,(862) 525-9243,59288605,Employee,55158,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,231.916.0382,08:00,17:00,1,,1998-11-07
Shawna Gislason,Dr. Isidro Grady,eden.cartwright@gmail.com,+1.240.823.1482,69732465,Employee,55159,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,+1-970-213-9443,08:00,17:00,1,,1999-12-08
Schuyler O'Hara,Ernestine Kessler,ubartoletti@yahoo.com,1-785-703-7147,84086784,Employee,55160,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,(815) 206-4789,08:00,17:00,1,,1980-01-09
Jazmin Spencer,Lilian Langworth,madisyn48@hotmail.com,+12512881493,73404273,Employee,55161,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,1-872-836-2556,08:00,17:00,1,,1981-02-10
Alfred Schaden Jr.,Constance Bins PhD,yhermiston@carroll.biz,+1.206.779.5686,81089813,Employee,55162,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,1-541-835-8899,08:00,17:00,1,,1982-03-11
Casimir Olson,Prudence Baumbach,maida23@mccullough.com,+1 (731) 647-0517,45087073,Employee,55163,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,463.889.7630,08:00,17:00,1,,1983-04-12
Domingo Grimes,Dr. Alfonso Waelchi Sr.,kulas.allison@purdy.com,+1 (734) 578-1882,14640302,Employee,55164,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,1-757-267-3784,08:00,17:00,1,,1984-05-13
Lonnie Schumm,Bryon Hermiston,bartell.anne@yahoo.com,1-503-488-0186,59738879,Employee,55165,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,+12833572199,08:00,17:00,1,,1985-06-14
Winfield Weimann,Earlene Aufderhar,bkuhlman@leannon.net,1-682-862-4625,84695995,Employee,55166,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(463) 651-8016,08:00,17:00,1,,1986-07-15
Carole Prosacco,Maritza Herman Jr.,bwisozk@yahoo.com,+1-619-435-3545,50874519,Employee,55167,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,(929) 944-3396,08:00,17:00,1,,1987-08-16
Mitchel Cummerata,Alessandro Kassulke,zstreich@koch.com,+14094951131,15511700,Employee,55168,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (430) 815-0018,08:00,17:00,1,,1988-09-17
Dejon Green,Bulah Muller Jr.,rau.orion@gmail.com,+1.843.708.9605,93349680,Employee,55169,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+14706366680,08:00,17:00,1,,1989-10-18
Austen Bartoletti,Prof. Jordon Johns V,leonel.damore@gmail.com,+17549162737,11805156,Employee,55170,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,+1 (407) 859-4398,08:00,17:00,1,,1990-11-19
Cecilia Kling,Marlon Carter,noemy00@hotmail.com,(520) 855-3853,6976338,Employee,55171,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,361.847.4730,08:00,17:00,1,,1991-12-20
Erica Schoen DVM,Prof. Garrick White II,herzog.cullen@gmail.com,(903) 784-2566,69741941,Employee,55172,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1-726-288-4928,08:00,17:00,1,,1992-01-21
Alison Simonis,Alexander Mueller MD,jannie.collins@oberbrunner.com,+1.347.669.9442,23690220,Employee,55173,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,(803) 913-8319,08:00,17:00,1,,1993-02-22
Anabel Dach,Dr. Chandler Wolf,crussel@hotmail.com,817-531-9065,28909560,Employee,55174,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,1-863-860-7472,08:00,17:00,1,,1994-03-23
Selina Ebert,Ashlynn Donnelly,felicia83@grimes.net,757-817-0384,31973089,Employee,55175,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,757-568-6437,08:00,17:00,1,,1995-04-24
Trever Little,Monte Collier,hrenner@yahoo.com,+1 (253) 249-0092,21705902,Employee,55176,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,+1.336.921.5999,08:00,17:00,1,,1996-05-25
Raven Okuneva,Angel Rau,fmonahan@oreilly.info,414-279-7638,24936329,Employee,55177,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(254) 423-9226,08:00,17:00,1,,1997-06-26
Kailey Lubowitz,Ashton Berge,trantow.samir@carter.com,+1-518-903-0310,65107574,Employee,55178,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,1-216-335-6593,08:00,17:00,1,,1998-07-27
Jordi Hill,Osvaldo Schoen,alisha02@gmail.com,854.516.8169,34914643,Employee,55179,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,561.716.5512,08:00,17:00,1,,1999-08-28
Marcelo Cronin,Prof. Hassan Jacobi Sr.,huel.macie@lebsack.com,678-529-4467,70511140,Employee,55180,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,(919) 595-4419,08:00,17:00,1,,1980-09-01
Kim Quigley,Dameon Marquardt,janis.dooley@white.com,+1-618-550-8392,64692112,Employee,55181,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1.262.786.3159,08:00,17:00,1,,1981-10-02
Tessie Watsica,Mr. Devonte Bednar,schimmel.bryana@cremin.org,+1 (725) 624-9606,84014188,Employee,55182,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1.463.353.6871,08:00,17:00,1,,1982-11-03
Leann Barrows,Eve Ruecker,pkiehn@crist.com,(458) 530-4707,72270368,Employee,55183,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,828.942.9993,08:00,17:00,1,,1983-12-04
Elroy Kassulke,Cheyanne Kautzer V,kory32@dach.org,704-608-8046,3727841,Employee,55184,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,515-492-3769,08:00,17:00,1,,1984-01-05
Marquise Jaskolski DVM,Devyn Schmitt,caden.hansen@yahoo.com,+12103316992,48882596,Employee,55185,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,270-533-7509,08:00,17:00,1,,1985-02-06
Adelia Orn Sr.,Reynold Douglas,hmckenzie@larson.com,+1-407-526-1371,65924615,Employee,55186,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,334-808-1811,08:00,17:00,1,,1986-03-07
Baby Kilback,Alisha Stanton,renee42@labadie.com,361-493-0071,99629603,Employee,55187,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1.331.735.7106,08:00,17:00,1,,1987-04-08
Flossie Kreiger,Kellen Greenfelder PhD,minnie.stamm@stroman.com,(301) 756-3753,50545003,Employee,55188,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,1-678-751-0332,08:00,17:00,1,,1988-05-09
Cheyenne Kutch,Elena Hilpert,hmaggio@daniel.net,+1 (986) 446-4823,22030635,Employee,55189,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,406.429.3474,08:00,17:00,1,,1989-06-10
Lamar Hoppe,Dr. Marian Nader,bradley.schamberger@gmail.com,+1.817.861.0725,21900109,Employee,55190,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,1-785-782-8288,08:00,17:00,1,,1990-07-11
Elvis Legros,Lucas Von,mason.dickinson@morar.com,470.914.4264,79108581,Employee,55191,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-346-697-8834,08:00,17:00,1,,1991-08-12
Darrin Dickinson,Miss Carolanne Thiel,kbatz@gmail.com,828.484.5955,94288199,Employee,55192,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1 (734) 884-2633,08:00,17:00,1,,1992-09-13
Mazie Koepp,Aubrey Aufderhar,waelchi.ludwig@grant.info,+1.906.719.6641,91928442,Employee,55193,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,+1-215-729-6989,08:00,17:00,1,,1993-10-14
Nigel Bergstrom,Aracely Dibbert,pgraham@hotmail.com,+13144920822,46985262,Employee,55194,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(463) 885-8807,08:00,17:00,1,,1994-11-15
Alyson Bogisich Jr.,Kaitlin Mueller,lesly36@yahoo.com,+1-423-839-4804,28604461,Employee,55195,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,+1-206-354-9893,08:00,17:00,1,,1995-12-16
Wellington Baumbach DVM,Gustave Schuster,elyse.west@hotmail.com,+1-347-769-5289,84308327,Employee,55196,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,1-747-964-9168,08:00,17:00,1,,1996-01-17
Fredrick Doyle PhD,Sarah Bernier Jr.,gleason.mohamed@wisoky.com,541-268-3699,5468276,Employee,55197,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,806-679-5029,08:00,17:00,1,,1997-02-18
Vladimir Collier,Sherman Thompson,ron26@hotmail.com,1-740-643-7254,83277955,Employee,55198,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-404-735-1850,08:00,17:00,1,,1998-03-19
Ola Cronin PhD,Dr. Branson Zieme I,dahlia.mitchell@ryan.com,+13216856973,52887083,Employee,55199,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,779-464-0660,08:00,17:00,1,,1999-04-20
Karianne Schumm,Jamison Frami,nicola.koss@gmail.com,407.772.1790,12067664,Employee,55200,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,539-426-5644,08:00,17:00,1,,1980-05-21
Rachelle Conroy,Easton Lueilwitz,flatley.annamae@grady.com,+1 (667) 268-8243,9024273,Employee,55201,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1-239-929-8361,08:00,17:00,1,,1981-06-22
Karlie Durgan,Graham Champlin,klocko.frances@yahoo.com,1-430-902-6516,21911926,Employee,55202,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,901-676-4375,08:00,17:00,1,,1982-07-23
Linwood Keebler PhD,Patricia Mayert,levi.farrell@gmail.com,+1-458-830-2512,92493062,Employee,55203,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,925-264-9170,08:00,17:00,1,,1983-08-24
Lorena Haley,Selmer Orn,jakubowski.milford@schmidt.info,641.214.1726,6254668,Employee,55204,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,575.601.2678,08:00,17:00,1,,1984-09-25
Horacio Dicki,Mrs. Lacy Bogan,wallace89@hotmail.com,+1.773.715.7434,44311992,Employee,55205,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,1-386-657-2957,08:00,17:00,1,,1985-10-26
Brendon Schroeder,Della Johns,mclaughlin.nick@watsica.org,+1-331-200-6259,50992954,Employee,55206,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,952.528.2479,08:00,17:00,1,,1986-11-27
Willow Christiansen,Geraldine Feil IV,ondricka.theresa@schroeder.com,(424) 756-3889,71397893,Employee,55207,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-726-765-1838,08:00,17:00,1,,1987-12-28
Clarabelle Veum IV,Chase Gleichner MD,sigrid97@hotmail.com,346.954.2577,18317047,Employee,55208,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1-539-770-4100,08:00,17:00,1,,1988-01-01
Khalil Howell,Dusty McKenzie,beverly57@yahoo.com,843-784-3722,65745742,Employee,55209,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,+1.346.319.3299,08:00,17:00,1,,1989-02-02
Esther Treutel,Alvis Pfannerstill,sincere90@beier.info,307.303.4652,78993858,Employee,55210,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,1-575-675-4405,08:00,17:00,1,,1990-03-03
Agustina Nolan,Ms. Abigale Rempel,considine.frank@gmail.com,680.675.1548,36105330,Employee,55211,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,760-616-8838,08:00,17:00,1,,1991-04-04
Lucious Dickinson,Lyda Turcotte II,kamryn.smith@king.com,+1-669-586-1896,45927497,Employee,55212,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,563-988-6928,08:00,17:00,1,,1992-05-05
Rhett Bogan,Dianna Kohler,npfannerstill@gleason.com,281.943.5592,94583447,Employee,55213,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,234-968-8948,08:00,17:00,1,,1993-06-06
Beatrice Bednar,Ms. Lilian Glover III,gjakubowski@johnston.info,754.793.9951,93322791,Employee,55214,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,256-530-8845,08:00,17:00,1,,1994-07-07
Nikki Mosciski,Carlie Parker,haley42@hotmail.com,+1-726-470-5385,59258344,Employee,55215,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,541.375.6219,08:00,17:00,1,,1995-08-08
Vickie Sipes,Sim Ratke DVM,kfranecki@ankunding.org,+1-985-458-4047,2719062,Employee,55216,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,805.517.9142,08:00,17:00,1,,1996-09-09
Yolanda Kozey,Mr. Seamus Streich,lisa.huels@ratke.com,(347) 480-6274,58765078,Employee,55217,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,(843) 951-4191,08:00,17:00,1,,1997-10-10
Mortimer Cormier V,Jocelyn Donnelly,judge.predovic@wiegand.org,1-971-850-0802,81708332,Employee,55218,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,209.400.8362,08:00,17:00,1,,1998-11-11
Letitia Mills,Prof. Willy Walker,peter78@hotmail.com,585-981-4714,83330630,Employee,55219,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,903-524-4524,08:00,17:00,1,,1999-12-12
Kaylee Legros,Prof. Murray Rodriguez,priscilla64@hotmail.com,+1-414-299-8762,28955734,Employee,55220,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+19845637690,08:00,17:00,1,,1980-01-13
Agustin Langworth Sr.,Celine Schiller,hoeger.reyna@gmail.com,1-930-809-8364,23971659,Employee,55221,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1.980.477.3704,08:00,17:00,1,,1981-02-14
Leon Reinger,Miss Antonietta Glover,keeley.corwin@yahoo.com,(628) 431-7640,64561847,Employee,55222,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,+1-901-470-4102,08:00,17:00,1,,1982-03-15
Edwina Ziemann,Skyla Grady,pmaggio@muller.com,903-597-8297,85700148,Employee,55223,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,1-414-771-9996,08:00,17:00,1,,1983-04-16
Cedrick Wisoky,Rosalia Walsh Jr.,nikolaus.bryon@rolfson.info,941-279-7772,40359717,Employee,55224,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,(417) 897-2934,08:00,17:00,1,,1984-05-17
Precious Greenholt,Yolanda Witting,praynor@hotmail.com,+1-740-719-6468,76945807,Employee,55225,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,559.463.9813,08:00,17:00,1,,1985-06-18
Ricky Smitham Jr.,Jany Rosenbaum,kdickens@gmail.com,1-708-698-6067,72710342,Employee,55226,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,636-861-5457,08:00,17:00,1,,1986-07-19
Jo Carter,Wendy Connelly,ebba.johns@yahoo.com,469-508-4964,96991190,Employee,55227,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-484-862-4170,08:00,17:00,1,,1987-08-20
Lucius Zulauf,Dr. Hudson Russel,josiah08@renner.com,+1.817.621.5254,97961845,Employee,55228,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (315) 783-9538,08:00,17:00,1,,1988-09-21
Micah Stark,Kenny Koch,nash73@yahoo.com,+1-865-900-0547,34261555,Employee,55229,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,34,2.5,1,1-931-915-0379,08:00,17:00,1,,1989-10-22
Nadia Durgan,Prof. Arielle Thiel V,gerson.gleason@yahoo.com,+1 (726) 418-5493,31597902,Employee,55230,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,25,2.5,0,520-571-7672,08:00,17:00,1,,1990-11-23
Otha Bergstrom,Prof. Cierra Hansen I,gerardo.hill@kautzer.org,(320) 382-7527,82358610,Employee,55231,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,26,2.5,1,1-570-506-4746,08:00,17:00,1,,1991-12-24
Claire Rosenbaum,Wyman Barton,hbashirian@yahoo.com,1-830-936-4874,53573999,Employee,55232,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,27,2.5,0,+1-559-830-1860,08:00,17:00,1,,1992-01-25
Annetta Hane,Fae Corwin,horacio24@yahoo.com,+1-925-543-3803,81496617,Employee,55233,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,28,2.5,1,307.562.7306,08:00,17:00,1,,1993-02-26
Jack Hoppe,Charles Leuschke Jr.,rturcotte@kovacek.info,+1.479.528.2673,47272319,Employee,55234,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,29,2.5,0,(458) 425-7819,08:00,17:00,1,,1994-03-27
Nathaniel Kub,Marianne Hayes,heath84@jacobson.com,+17202311362,44096106,Employee,55235,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,30,2.5,1,(269) 853-0406,08:00,17:00,1,,1995-04-28
Amanda White,Ali Koelpin,zella32@ritchie.net,347-794-1298,34526326,Employee,55236,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,31,2.5,0,1-575-612-2908,08:00,17:00,1,,1996-05-01
Akeem Fisher,Marcos Medhurst,aurelia31@medhurst.com,248.626.3751,31038926,Employee,55237,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,32,2.5,1,+18047993513,08:00,17:00,1,,1997-06-02
Sandy Lemke,Dr. Abbie Emard,austyn.beahan@mohr.net,+15203887235,74937418,Employee,55238,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,33,2.5,0,+1-385-553-9451,08:00,17:00,1,,1998-07-03
Henderson Bode,Jayda Gleichner,myron.abshire@collins.com,727.738.7290,17009019,Employee,55239,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,34,2.5,1,530-928-1462,08:00,17:00,1,,1999-08-04
Jeffrey Schulist PhD,Ayden Hoppe,whowell@yahoo.com,+1-631-206-8167,46120826,Employee,55240,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,25,2.5,0,+1-580-234-6177,08:00,17:00,1,,1980-09-05
Collin Dibbert,Edmund Smitham,aaron.stokes@yahoo.com,574-826-0289,68821375,Employee,55241,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,26,2.5,1,+1-781-609-6247,08:00,17:00,1,,1981-10-06
Henriette Abshire,Christy Prohaska,theodora.metz@huel.info,+1 (463) 988-2583,72732794,Employee,55242,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,27,2.5,0,908-723-7339,08:00,17:00,1,,1982-11-07
Johnnie Cruickshank,Ryder Durgan,casper.eleonore@hotmail.com,919-491-5293,61300449,Employee,55243,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,28,2.5,1,+13513261965,08:00,17:00,1,,1983-12-08
Kaitlin Nitzsche DVM,Mr. Julien Pollich,ebony13@gmail.com,985.831.8569,93626512,Employee,55244,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,29,2.5,0,+17405437886,08:00,17:00,1,,1984-01-09
Haylie Bailey,Carissa Kuvalis,ohoppe@yahoo.com,(703) 897-4572,90535843,Employee,55245,Standard,2026-12-31,Human Resources,Recruitment,employee,1,password123,30,2.5,1,765.628.5075,08:00,17:00,1,,1985-02-10
Cordell Jerde,Naomi Little,reva26@hamill.com,+1-470-791-6383,43904494,Employee,55246,Standard,2026-12-31,IT Department,Development Team,employee,1,password123,31,2.5,0,(351) 518-9089,08:00,17:00,1,,1986-03-11
Calista Batz,Stanley Moore,imetz@yahoo.com,1-510-676-5953,78106875,Employee,55247,Standard,2026-12-31,IT Department,Project Management,employee,1,password123,32,2.5,1,+1-701-682-3251,08:00,17:00,1,,1987-04-12
Zackary Kunde I,Casey Lubowitz,fwolf@ruecker.biz,253.993.1601,82903469,Employee,55248,Standard,2026-12-31,Human Resources,HR Operations,employee,1,password123,33,2.5,0,+1 (520) 881-8001,08:00,17:00,1,,1988-05-13
